"","class","Species","obsDate","State","Latitude","Longitude","New","Confirmed","Alive","Date","week.number","Live","Health"
"790","Sea Turtles","Lepidochelys kempii","2010-07-08",NA,29.79064,-86.68506,"N","Y","Y","2010-07-08",28,1,"Alive"
"791","Sea Turtles","Lepidochelys kempii","2010-07-08",NA,29.792,-86.6845,"N","Y","Y","2010-07-08",28,1,"Alive"
"792","Sea Turtles","Lepidochelys kempii","2010-07-08",NA,29.76889,-86.71661,"N","Y","Y","2010-07-08",28,1,"Alive"
"793","Sea Turtles","Lepidochelys kempii","2010-07-08",NA,29.7665,-86.69725,"N","Y","Y","2010-07-08",28,1,"Alive"
"794","Sea Turtles","Lepidochelys kempii","2010-07-08",NA,29.78413,-86.6638,"N","Y","Y","2010-07-08",28,1,"Alive"
"795","Sea Turtles","Chelonia mydas","2010-07-09",NA,29.74103,-86.68614,"N","Y","Y","2010-07-09",28,1,"Alive"
"796","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,29.798,-86.65583,"N","Y","Y","2010-07-09",28,1,"Alive"
"797","Sea Turtles","Chelonia mydas","2010-07-09",NA,29.81861,-86.64861,"N","Y","Y","2010-07-09",28,1,"Alive"
"798","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,29.82194,-86.64972,"N","Y","Y","2010-07-09",28,1,"Alive"
"799","Sea Turtles","Chelonia mydas","2010-07-09",NA,28.60669,-89.81942,"N","Y","Y","2010-07-09",28,1,"Alive"
"800","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,28.60237,-89.80797,"N","Y","Y","2010-07-09",28,1,"Alive"
"801","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,28.5988,-89.82002,"N","Y","Y","2010-07-09",28,1,"Alive"
"802","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,28.60407,-89.86728,"N","Y","Y","2010-07-09",28,1,"Alive"
"803","Sea Turtles","Lepidochelys kempii","2010-07-09",NA,28.62131,-89.91562,"N","Y","Y","2010-07-09",28,1,"Alive"
"804","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,30.16789,-86.65728,"N","Y","Y","2010-07-10",28,1,"Alive"
"805","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.45497,-89.56168,"N","Y","Y","2010-07-10",28,1,"Alive"
"806","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.45473,-89.54215,"N","Y","Y","2010-07-10",28,1,"Alive"
"807","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.46103,-89.50808,"N","Y","Y","2010-07-10",28,1,"Alive"
"808","Sea Turtles","Chelonia mydas","2010-07-10",NA,28.4621,-89.50258,"N","Y","Y","2010-07-10",28,1,"Alive"
"809","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.46322,-89.50012,"N","Y","Y","2010-07-10",28,1,"Alive"
"810","Sea Turtles","Chelonia mydas","2010-07-10",NA,28.45018,-89.47792,"N","Y","Y","2010-07-10",28,1,"Alive"
"811","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.64048,-89.28675,"N","Y","Y","2010-07-10",28,1,"Alive"
"812","Sea Turtles","Chelonia mydas","2010-07-10",NA,28.62377,-89.3015,"N","Y","Y","2010-07-10",28,1,"Alive"
"813","Sea Turtles","Lepidochelys kempii","2010-07-10",NA,28.66903,-89.20977,"N","Y","Y","2010-07-10",28,1,"Alive"
"814","Sea Turtles","Lepidochelys kempii","2010-07-11",NA,30.08125,-86.69628,"N","Y","Y","2010-07-11",28,1,"Alive"
"815","Sea Turtles","Chelonia mydas","2010-07-11",NA,30.05086,-86.74683,"N","Y","Y","2010-07-11",28,1,"Alive"
"816","Sea Turtles","Lepidochelys kempii","2010-07-11",NA,30.04306,-86.75436,"N","Y","Y","2010-07-11",28,1,"Alive"
"817","Sea Turtles","Lepidochelys kempii","2010-07-11",NA,30.00972,-86.77508,"N","Y","Y","2010-07-11",28,1,"Alive"
"818","Sea Turtles","Lepidochelys kempii","2010-07-12",NA,30.38017,-86.82553,"N","Y","Y","2010-07-12",29,1,"Alive"
"819","Sea Turtles","Lepidochelys kempii","2010-07-15",NA,28.752567,-88.945683,"N","Y","Y","2010-07-15",29,1,"Alive"
"820","Sea Turtles","Lepidochelys kempii","2010-07-15",NA,28.71372,-90.03227,"N","Y","Y","2010-07-15",29,1,"Alive"
"821","Sea Turtles","Lepidochelys kempii","2010-07-15",NA,28.70544,-90.03028,"N","Y","Y","2010-07-15",29,1,"Alive"
"822","Sea Turtles","Chelonia mydas","2010-07-15",NA,28.69817,-90.03405,"N","Y","Y","2010-07-15",29,1,"Alive"
"823","Sea Turtles","Eretmochelys imbricata","2010-07-15",NA,28.790383,-89.5349,"N","Y","Y","2010-07-15",29,1,"Alive"
"824","Sea Turtles","Chelonia mydas","2010-07-15",NA,28.7893,-89.5873,"N","Y","N","2010-07-15",29,0,"Dead"
"825","Sea Turtles","Chelonia mydas","2010-07-15",NA,28.798633,-89.648917,"N","Y","Y","2010-07-15",29,1,"Alive"
"826","Sea Turtles","Lepidochelys kempii","2010-07-16",NA,28.983183,-88.798317,"N","Y","Y","2010-07-16",29,1,"Alive"
"827","Sea Turtles","Chelonia mydas","2010-07-16",NA,28.970883,-88.902317,"N","Y","Y","2010-07-16",29,1,"Alive"
"828","Sea Turtles","Chelonia mydas","2010-07-18",NA,30.14361,-86.988611,"N","Y","Y","2010-07-18",29,1,"Alive"
"829","Sea Turtles","Lepidochelys kempii","2010-07-18",NA,30.112917,-86.987722,"N","Y","Y","2010-07-18",29,1,"Alive"
"830","Sea Turtles","Lepidochelys kempii","2010-07-18",NA,30.383778,-86.810306,"N","Y","Y","2010-07-18",29,1,"Alive"
"831","Sea Turtles","Chelonia mydas","2010-07-18",NA,30.15225,-86.989111,"N","Y","Y","2010-07-18",29,1,"Alive"
"832","Sea Turtles","Lepidochelys kempii","2010-07-18",NA,30.119,-86.9885,"N","Y","Y","2010-07-18",29,1,"Alive"
"833","Sea Turtles","Lepidochelys kempii","2010-07-18",NA,30.143611,-86.988611,"N","Y","Y","2010-07-18",29,1,"Alive"
"834","Sea Turtles","Lepidochelys kempii","2010-07-18",NA,28.75343,-88.86237,"N","Y","Y","2010-07-18",29,1,"Alive"
"835","Sea Turtles","Chelonia mydas","2010-07-18",NA,28.77887,-88.91952,"N","Y","Y","2010-07-18",29,1,"Alive"
"836","Sea Turtles","Lepidochelys kempii","2010-07-19",NA,28.81003,-88.93257,"N","Y","Y","2010-07-19",30,1,"Alive"
"837","Sea Turtles","Lepidochelys kempii","2010-07-19",NA,28.72075,-88.95385,"N","Y","Y","2010-07-19",30,1,"Alive"
"838","Sea Turtles","Lepidochelys kempii","2010-07-19",NA,28.72342,-88.95933,"N","Y","Y","2010-07-19",30,1,"Alive"
"839","Sea Turtles","Lepidochelys kempii","2010-07-19",NA,28.81473,-88.93203,"N","Y","Y","2010-07-19",30,1,"Alive"
"840","Sea Turtles","Lepidochelys kempii","2010-07-19",NA,28.8163,-88.89377,"N","Y","Y","2010-07-19",30,1,"Alive"
"841","Sea Turtles","Lepidochelys kempii","2010-07-20",NA,28.84333,-89.23893,"N","Y","Y","2010-07-20",30,1,"Alive"
"842","Sea Turtles","Chelonia mydas","2010-07-20",NA,28.73598,-89.4137,"N","Y","Y","2010-07-20",30,1,"Alive"
"843","Sea Turtles","Chelonia mydas","2010-07-20",NA,28.83838,-89.14943,"N","Y","Y","2010-07-20",30,1,"Alive"
"844","Sea Turtles","Chelonia mydas","2010-07-20",NA,28.84902,-89.23713,"N","Y","Y","2010-07-20",30,1,"Alive"
"845","Sea Turtles","Lepidochelys kempii","2010-07-20",NA,28.8402,-89.24598,"N","Y","Y","2010-07-20",30,1,"Alive"
"846","Sea Turtles","Chelonia mydas","2010-07-20",NA,28.81298,-89.13493,"N","Y","Y","2010-07-20",30,1,"Alive"
"847","Sea Turtles","Chelonia mydas","2010-07-20",NA,28.84588,-89.23438,"N","Y","Y","2010-07-20",30,1,"Alive"
"848","Sea Turtles","Lepidochelys kempii","2010-07-20",NA,29.75869,-86.29614,"N","Y","Y","2010-07-20",30,1,"Alive"
"849","Sea Turtles","Lepidochelys kempii","2010-07-22",NA,29.62042,-88.03522,"N","Y","Y","2010-07-22",30,1,"Alive"
"850","Sea Turtles","Lepidochelys kempii","2010-07-22",NA,29.58008,-87.63642,"N","Y","Y","2010-07-22",30,1,"Alive"
"851","Sea Turtles","Lepidochelys kempii","2010-07-22",NA,29.57822,-87.62947,"N","Y","Y","2010-07-22",30,1,"Alive"
"852","Sea Turtles","Lepidochelys kempii","2010-07-22",NA,29.57583,-87.602,"N","Y","Y","2010-07-22",30,1,"Alive"
"853","Sea Turtles","Lepidochelys kempii","2010-07-22",NA,29.57647,-87.59758,"N","Y","Y","2010-07-22",30,1,"Alive"
"854","Sea Turtles","Chelonia mydas","2010-07-26",NA,30.36919,-86.86894,"N","Y","Y","2010-07-26",31,1,"Alive"
"855","Sea Turtles","Chelonia mydas","2010-07-26",NA,30.29167,-86.77183,"N","Y","Y","2010-07-26",31,1,"Alive"
"856","Sea Turtles","Lepidochelys kempii","2010-07-26",NA,30.22042,-86.89469,"N","Y","Y","2010-07-26",31,1,"Alive"
"857","Sea Turtles","Chelonia mydas","2010-07-26",NA,30.20819,-86.87975,"N","Y","Y","2010-07-26",31,1,"Alive"
"858","Sea Turtles","Lepidochelys kempii","2010-07-26",NA,29.58644,-87.64389,"N","Y","Y","2010-07-26",31,1,"Alive"
"859","Sea Turtles","Lepidochelys kempii","2010-07-26",NA,29.5715,-87.61686,"N","Y","Y","2010-07-26",31,1,"Alive"
"860","Sea Turtles","Lepidochelys kempii","2010-07-26",NA,29.57789,-87.66258,"N","Y","Y","2010-07-26",31,1,"Alive"
"861","Sea Turtles","Chelonia mydas","2010-07-26",NA,29.5875,-87.68431,"N","Y","Y","2010-07-26",31,1,"Alive"
"862","Sea Turtles","Chelonia mydas","2010-07-26",NA,29.60475,-87.81281,"N","Y","Y","2010-07-26",31,1,"Alive"
"863","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.11878,-90.65543,"N","Y","Y","2010-07-27",31,1,"Alive"
"864","Sea Turtles","Chelonia mydas","2010-07-27",NA,28.82282,-89.1657,"N","Y","Y","2010-07-27",31,1,"Alive"
"865","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,28.84687,-89.15742,"N","Y","Y","2010-07-27",31,1,"Alive"
"866","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,28.86527,-89.16302,"N","Y","Y","2010-07-27",31,1,"Alive"
"867","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.38822,-86.89986,"N","Y","Y","2010-07-27",31,1,"Alive"
"868","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.68808,-87.11397,"N","Y","Y","2010-07-27",31,1,"Alive"
"869","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.39119,-86.88214,"N","Y","Y","2010-07-27",31,1,"Alive"
"870","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.44022,-86.86072,"N","Y","Y","2010-07-27",31,1,"Alive"
"871","Sea Turtles","Chelonia mydas","2010-07-27",NA,30.20733,-86.45914,"N","Y","Y","2010-07-27",31,1,"Alive"
"872","Sea Turtles","Chelonia mydas","2010-07-27",NA,29.88778,-86.44861,"N","Y","Y","2010-07-27",31,1,"Alive"
"873","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.8755,-86.43814,"N","Y","Y","2010-07-27",31,1,"Alive"
"874","Sea Turtles","Chelonia mydas","2010-07-27",NA,29.87569,-86.43828,"N","Y","Y","2010-07-27",31,1,"Alive"
"875","Sea Turtles","Lepidochelys kempii","2010-07-27",NA,29.85942,-86.43111,"N","Y","Y","2010-07-27",31,1,"Alive"
"876","Sea Turtles","Chelonia mydas","2010-07-28",NA,28.72718,-89.03967,"N","Y","Y","2010-07-28",31,1,"Alive"
"877","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,28.86002,-88.94165,"N","Y","Y","2010-07-28",31,1,"Alive"
"878","Sea Turtles","Eretmochelys imbricata","2010-07-28",NA,28.73277,-89.03043,"N","Y","Y","2010-07-28",31,1,"Alive"
"879","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,28.79123,-88.95598,"N","Y","Y","2010-07-28",31,1,"Alive"
"880","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.81728,-87.96669,"N","Y","Y","2010-07-28",31,1,"Alive"
"881","Sea Turtles","Eretmochelys imbricata","2010-07-28",NA,29.68819,-87.90239,"N","Y","Y","2010-07-28",31,1,"Alive"
"882","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.69525,-87.90689,"N","Y","Y","2010-07-28",31,1,"Alive"
"883","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.70011,-87.89728,"N","Y","Y","2010-07-28",31,1,"Alive"
"884","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.69628,-87.89597,"N","Y","Y","2010-07-28",31,1,"Alive"
"885","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.72083,-87.88719,"N","Y","Y","2010-07-28",31,1,"Alive"
"886","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.71381,-87.92106,"N","Y","Y","2010-07-28",31,1,"Alive"
"887","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.71217,-87.9205,"N","Y","Y","2010-07-28",31,1,"Alive"
"888","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.68153,-87.90747,"N","Y","Y","2010-07-28",31,1,"Alive"
"889","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.78144,-87.92628,"N","Y","Y","2010-07-28",31,1,"Alive"
"890","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.70981,-87.92039,"N","Y","Y","2010-07-28",31,1,"Alive"
"891","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.68819,-87.90728,"N","Y","Y","2010-07-28",31,1,"Alive"
"892","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.76611,-87.93333,"N","Y","Y","2010-07-28",31,1,"Alive"
"893","Sea Turtles","Caretta caretta","2010-07-28",NA,29.72086,-86.53525,"N","Y","Y","2010-07-28",31,1,"Alive"
"894","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.73228,-86.54228,"N","Y","Y","2010-07-28",31,1,"Alive"
"895","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.79536,-86.59664,"N","Y","Y","2010-07-28",31,1,"Alive"
"896","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.80106,-86.61083,"N","Y","Y","2010-07-28",31,1,"Alive"
"897","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.81264,-86.63069,"N","Y","Y","2010-07-28",31,1,"Alive"
"898","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.81994,-86.6425,"N","Y","Y","2010-07-28",31,1,"Alive"
"899","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.82144,-86.64578,"N","Y","Y","2010-07-28",31,1,"Alive"
"900","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.83217,-86.66128,"N","Y","Y","2010-07-28",31,1,"Alive"
"901","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.83756,-86.66578,"N","Y","Y","2010-07-28",31,1,"Alive"
"902","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,29.86186,-86.6845,"N","Y","Y","2010-07-28",31,1,"Alive"
"903","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.87522,-86.68961,"N","Y","Y","2010-07-28",31,1,"Alive"
"904","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.93989,-86.71117,"N","Y","Y","2010-07-28",31,1,"Alive"
"905","Sea Turtles","Chelonia mydas","2010-07-28",NA,29.94722,-86.71164,"N","Y","Y","2010-07-28",31,1,"Alive"
"906","Sea Turtles","Chelonia mydas","2010-07-28",NA,28.7055,-89.09158,"N","Y","Y","2010-07-28",31,1,"Alive"
"907","Sea Turtles","Lepidochelys kempii","2010-07-28",NA,28.796,-88.95665,"N","Y","Y","2010-07-28",31,1,"Alive"
"908","Sea Turtles","Lepidochelys kempii","2010-07-29",NA,29.46025,-87.77031,"N","Y","Y","2010-07-29",31,1,"Alive"
"909","Sea Turtles","Chelonia mydas","2010-07-29",NA,29.36628,-87.69047,"N","Y","Y","2010-07-29",31,1,"Alive"
"910","Sea Turtles","Chelonia mydas","2010-07-29",NA,29.87206,-86.6675,"N","Y","Y","2010-07-29",31,1,"Alive"
"911","Sea Turtles","Chelonia mydas","2010-07-29",NA,29.88147,-86.67344,"N","Y","Y","2010-07-29",31,1,"Alive"
"912","Sea Turtles","Chelonia mydas","2010-07-29",NA,29.93097,-86.68,"N","Y","Y","2010-07-29",31,1,"Alive"
"913","Sea Turtles","Chelonia mydas","2010-07-29",NA,29.86275,-86.67372,"N","Y","Y","2010-07-29",31,1,"Alive"
"914","Sea Turtles","Lepidochelys kempii","2010-07-29",NA,29.88786,-86.67189,"N","Y","Y","2010-07-29",31,1,"Alive"
"915","Sea Turtles","Lepidochelys kempii","2010-07-30",NA,28.776583,-89.667583,"N","Y","Y","2010-07-30",31,1,"Alive"
"916","Sea Turtles","Lepidochelys kempii","2010-07-30",NA,29.772333,-88.001694,"N","Y","Y","2010-07-30",31,1,"Alive"
"917","Sea Turtles","Lepidochelys kempii","2010-07-30",NA,29.9195,-86.381417,"N","Y","Y","2010-07-30",31,1,"Alive"
"918","Sea Turtles","Lepidochelys kempii","2010-07-30",NA,29.730528,-86.381417,"N","Y","Y","2010-07-30",31,1,"Alive"
"919","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.44281,-87.06897,"N","Y","Y","2010-07-31",31,1,"Alive"
"920","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.53839,-87.10983,"N","Y","Y","2010-07-31",31,1,"Alive"
"921","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.54211,-87.11128,"N","Y","Y","2010-07-31",31,1,"Alive"
"922","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.57031,-87.12347,"N","Y","Y","2010-07-31",31,1,"Alive"
"923","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.593,-87.13636,"N","Y","Y","2010-07-31",31,1,"Alive"
"924","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.61681,-87.15122,"N","Y","Y","2010-07-31",31,1,"Alive"
"925","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.67028,-87.18381,"N","Y","Y","2010-07-31",31,1,"Alive"
"926","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.70642,-87.20656,"N","Y","Y","2010-07-31",31,1,"Alive"
"927","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.71169,-87.20964,"N","Y","Y","2010-07-31",31,1,"Alive"
"928","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.72383,-87.21692,"N","Y","Y","2010-07-31",31,1,"Alive"
"929","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.72867,-87.21931,"N","Y","Y","2010-07-31",31,1,"Alive"
"930","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.72942,-87.22867,"N","Y","Y","2010-07-31",31,1,"Alive"
"931","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.74997,-87.23883,"N","Y","Y","2010-07-31",31,1,"Alive"
"932","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.428944,-86.879028,"N","Y","Y","2010-07-31",31,1,"Alive"
"933","Sea Turtles","Chelonia mydas","2010-07-31",NA,29.36975,-86.931389,"N","Y","Y","2010-07-31",31,1,"Alive"
"934","Sea Turtles","Lepidochelys kempii","2010-07-31",NA,29.480306,-86.927556,"N","Y","Y","2010-07-31",31,1,"Alive"
"935","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.437222,-86.399,"N","Y","Y","2010-08-01",31,1,"Alive"
"936","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.401694,-86.339556,"N","Y","Y","2010-08-01",31,1,"Alive"
"937","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.400333,-86.340194,"N","Y","Y","2010-08-01",31,1,"Alive"
"938","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.912722,-86.477667,"N","Y","Y","2010-08-01",31,1,"Alive"
"939","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.994194,-86.521694,"N","Y","Y","2010-08-01",31,1,"Alive"
"940","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.439639,-86.399944,"N","Y","Y","2010-08-01",31,1,"Alive"
"941","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.957194,-86.50575,"N","Y","Y","2010-08-01",31,1,"Alive"
"942","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.975611,-86.514444,"N","Y","Y","2010-08-01",31,1,"Alive"
"943","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.998667,-86.522278,"N","Y","Y","2010-08-01",31,1,"Alive"
"944","Sea Turtles","Caretta caretta","2010-08-01",NA,29.430111,-86.381028,"N","Y","Y","2010-08-01",31,1,"Alive"
"945","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.425861,-86.381972,"N","Y","Y","2010-08-01",31,1,"Alive"
"946","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.426528,-86.381167,"N","Y","Y","2010-08-01",31,1,"Alive"
"947","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,28.641233,-89.460985,"N","Y","Y","2010-08-01",31,1,"Alive"
"948","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,28.62615,-89.455767,"N","Y","Y","2010-08-01",31,1,"Alive"
"949","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,28.61495,-89.45065,"N","Y","Y","2010-08-01",31,1,"Alive"
"950","Sea Turtles","Chelonia mydas","2010-08-01",NA,28.596617,-89.53775,"N","Y","Y","2010-08-01",31,1,"Alive"
"951","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,28.662883,-89.5189,"N","Y","Y","2010-08-01",31,1,"Alive"
"952","Sea Turtles","Chelonia mydas","2010-08-01",NA,28.597783,-89.532717,"N","Y","Y","2010-08-01",31,1,"Alive"
"953","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,28.66045,-89.513433,"N","Y","Y","2010-08-01",31,1,"Alive"
"954","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.79292,-87.22231,"N","Y","Y","2010-08-01",31,1,"Alive"
"955","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.78889,-87.24222,"N","Y","Y","2010-08-01",31,1,"Alive"
"956","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.79186,-87.23314,"N","Y","Y","2010-08-01",31,1,"Alive"
"957","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.78183,-87.24975,"N","Y","Y","2010-08-01",31,1,"Alive"
"958","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.77606,-87.25464,"N","Y","Y","2010-08-01",31,1,"Alive"
"959","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.761,-87.26053,"N","Y","Y","2010-08-01",31,1,"Alive"
"960","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.71069,-87.22828,"N","Y","Y","2010-08-01",31,1,"Alive"
"961","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.71586,-87.22569,"N","Y","Y","2010-08-01",31,1,"Alive"
"962","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.81331,-87.18269,"N","Y","Y","2010-08-01",31,1,"Alive"
"963","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.80461,-87.13658,"N","Y","Y","2010-08-01",31,1,"Alive"
"964","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.81214,-87.19269,"N","Y","Y","2010-08-01",31,1,"Alive"
"965","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.81369,-87.18389,"N","Y","Y","2010-08-01",31,1,"Alive"
"966","Sea Turtles","Chelonia mydas","2010-08-01",NA,29.81447,-87.18172,"N","Y","Y","2010-08-01",31,1,"Alive"
"967","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.81269,-87.18717,"N","Y","Y","2010-08-01",31,1,"Alive"
"968","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.81197,-87.17547,"N","Y","Y","2010-08-01",31,1,"Alive"
"969","Sea Turtles","Lepidochelys kempii","2010-08-01",NA,29.81206,-87.19281,"N","Y","Y","2010-08-01",31,1,"Alive"
"970","Sea Turtles","Chelonia mydas","2010-08-02",NA,29.59114,-87.07378,"N","Y","Y","2010-08-02",32,1,"Alive"
"971","Sea Turtles","Lepidochelys kempii","2010-08-02",NA,29.541,-87.03208,"N","Y","Y","2010-08-02",32,1,"Alive"
"972","Sea Turtles","Chelonia mydas","2010-08-02",NA,29.52994,-87.02775,"N","Y","Y","2010-08-02",32,1,"Alive"
"973","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.60755,-89.47623,"N","Y","Y","2010-08-02",32,1,"Alive"
"974","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.60558,-89.46505,"N","Y","Y","2010-08-02",32,1,"Alive"
"975","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.60012,-89.71635,"N","Y","Y","2010-08-02",32,1,"Alive"
"976","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.67755,-89.70095,"N","Y","Y","2010-08-02",32,1,"Alive"
"977","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.67797,-89.7111,"N","Y","Y","2010-08-02",32,1,"Alive"
"978","Sea Turtles","Lepidochelys kempii","2010-08-02",NA,28.6588,-89.74878,"N","Y","Y","2010-08-02",32,1,"Alive"
"979","Sea Turtles","Lepidochelys kempii","2010-08-02",NA,28.65883,-89.73555,"N","Y","Y","2010-08-02",32,1,"Alive"
"980","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.63783,-89.71067,"N","Y","Y","2010-08-02",32,1,"Alive"
"981","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.6171,-89.7171,"N","Y","Y","2010-08-02",32,1,"Alive"
"982","Sea Turtles","Chelonia mydas","2010-08-02",NA,28.6123,-89.7313,"N","Y","Y","2010-08-02",32,1,"Alive"
