"","X","Species","Latitude","Longitude","Oiling","Condition","BirdCount","Date_","Oil_Cond","Date","week.number","Alive","Common","Family","Quarter"
"5243",5243,"Northern Gannet",29.95025,-85.42571,"Visibly Oiled","Dead",1,"2010-08-04",4,2010-08-04,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5244",5244,"Northern Gannet",30.31978,-87.225,"Visibly Oiled","Dead",1,"2010-06-26",4,2010-06-26,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5245",5245,"Northern Gannet",30.39723,-86.51587,"Visibly Oiled","Dead",1,"2010-06-26",4,2010-06-26,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5249",5249,"Northern Gannet",30.23012,-88.11635,"Visibly Oiled","Dead",1,"2010-08-13",4,2010-08-13,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5250",5250,"Northern Gannet",30.24026,-88.26598,"Visibly Oiled","Dead",1,"2010-07-20",4,2010-07-20,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5251",5251,"Northern Gannet",29.16999,-94.9913,"Not Visibly Oiled","Dead",1,"2010-06-13",3,2010-06-13,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5252",5252,"Northern Gannet",30.24727,-88.08119,"Not Visibly Oiled","Dead",1,"2010-08-07",3,2010-08-07,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5253",5253,"Northern Gannet",30.22956,-87.81008,"Visibly Oiled","Dead",1,"2010-08-04",4,2010-08-04,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5256",5256,"Northern Gannet",29.78106,-84.67421,"Not Visibly Oiled","Dead",1,"2010-05-27",3,2010-05-27,22,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5257",5257,"Northern Gannet",30.41456,-88.10685,"Visibly Oiled","Dead",1,"2010-06-25",4,2010-06-25,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5260",5260,"Northern Gannet",30.23295,-88.89658,"Visibly Oiled","Dead",1,"2010-07-24",4,2010-07-24,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5261",5261,"Northern Gannet",30.14542,-87.38377,"Visibly Oiled","Dead",1,"2010-06-20",4,2010-06-20,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5262",5262,"Northern Gannet",30.297,-87.456,"Visibly Oiled","Dead",1,"2010-07-10",4,2010-07-10,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5263",5263,"Northern Gannet",30.25286,-88.1659,"Visibly Oiled","Dead",1,"2010-07-28",4,2010-07-28,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5265",5265,"Northern Gannet",30.33087,-87.14268,"Visibly Oiled","Dead",1,"2010-08-10",4,2010-08-10,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5266",5266,"Northern Gannet",30.13339,-88.3643,"Visibly Oiled","Dead",1,"2010-08-10",4,2010-08-10,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5267",5267,"Northern Gannet",29.94291,-85.41183,"Not Visibly Oiled","Dead",1,"2010-06-28",3,2010-06-28,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5268",5268,"Northern Gannet",30.2079,-89.96342,"Visibly Oiled","Dead",1,"2010-09-18",4,2010-09-18,38,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5269",5269,"Northern Gannet",30.26666,-87.56611,"Visibly Oiled","Dead",1,"2010-07-16",4,2010-07-16,29,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5270",5270,"Northern Gannet",30.22703,-88.11092,"Not Visibly Oiled","Dead",1,"2010-07-26",3,2010-07-26,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5271",5271,"Northern Gannet",30.24208,-88.77708,"Visibly Oiled","Dead",1,"2010-07-08",4,2010-07-08,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5274",5274,"Northern Gannet",30.22885,-87.81898,"Visibly Oiled","Dead",1,"2010-06-15",4,2010-06-15,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5275",5275,"Northern Gannet",30.13727,-87.39718,"Visibly Oiled","Dead",1,"2010-08-13",4,2010-08-13,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5276",5276,"Northern Gannet",30.39382,-86.73294,"Not Visibly Oiled","Dead",1,"2010-08-18",3,2010-08-18,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5277",5277,"Northern Gannet",30.24977,-87.66027,"Visibly Oiled","Dead",1,"2010-08-22",4,2010-08-22,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5281",5281,"Northern Gannet",28.62248,-95.91287,"Not Visibly Oiled","Dead",1,"2010-07-09",3,2010-07-09,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5282",5282,"Northern Gannet",30.36816,-86.9361,"Visibly Oiled","Dead",1,"2010-06-16",4,2010-06-16,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5283",5283,"Northern Gannet",30.26988,-88.14527,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5284",5284,"Northern Gannet",30.31983,-88.45473,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5285",5285,"Northern Gannet",30.2501,-89.50978,"Visibly Oiled","Dead",1,"2010-07-26",4,2010-07-26,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5286",5286,"Northern Gannet",30.31738,-88.13662,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5287",5287,"Northern Gannet",29.5146,-89.12692,"Unknown","Dead",1,"2010-05-05",5,2010-05-05,19,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5288",5288,"Northern Gannet",30.22716,-88.32084,"Visibly Oiled","Dead",1,"2010-07-27",4,2010-07-27,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5290",5290,"Northern Gannet",30.32134,-87.21301,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5291",5291,"Northern Gannet",30.22554,-88.32365,"Visibly Oiled","Dead",1,"2010-06-20",4,2010-06-20,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5292",5292,"Northern Gannet",30.22441,-88.11153,"Visibly Oiled","Dead",1,"2010-08-24",4,2010-08-24,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5293",5293,"Northern Gannet",30.3333,-88.56828,"Visibly Oiled","Dead",1,"2010-05-27",4,2010-05-27,22,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5296",5296,"Northern Gannet",30.33158,-86.15708,"Visibly Oiled","Dead",1,"2010-07-24",4,2010-07-24,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5297",5297,"Northern Gannet",30.2517,-88.199,"Visibly Oiled","Dead",1,"2010-08-05",4,2010-08-05,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5298",5298,"Northern Gannet",30.24814,-87.6671,"Visibly Oiled","Dead",1,"2010-06-21",4,2010-06-21,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5299",5299,"Northern Gannet",28.55,-88.5,"Unknown","Dead",1,"2010-05-27",5,2010-05-27,22,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5300",5300,"Northern Gannet",30.03733,-85.58103,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5301",5301,"Northern Gannet",30.32405,-87.18743,"Visibly Oiled","Dead",1,"2010-06-18",4,2010-06-18,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5302",5302,"Northern Gannet",28.83647,-95.48428,"Visibly Oiled","Dead",1,"2010-06-12",4,2010-06-12,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5303",5303,"Northern Gannet",30.25488,-88.22463,"Visibly Oiled","Dead",1,"2010-08-09",4,2010-08-09,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5304",5304,"Northern Gannet",30.24258,-88.8793,"Not Visibly Oiled","Dead",1,"2010-06-07",3,2010-06-07,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5305",5305,"Northern Gannet",29.71829,-84.74646,"Not Visibly Oiled","Dead",1,"2010-08-23",3,2010-08-23,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5306",5306,"Northern Gannet",30.29165,-88.52372,"Visibly Oiled","Dead",1,"2010-07-20",4,2010-07-20,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5307",5307,"Northern Gannet",30.23827,-89.42467,"Visibly Oiled","Dead",1,"2010-07-10",4,2010-07-10,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5308",5308,"Northern Gannet",30.32478,-88.1883,"Not Visibly Oiled","Dead",1,"2010-05-21",3,2010-05-21,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5309",5309,"Northern Gannet",30.20866,-88.31305,"Visibly Oiled","Dead",1,"2010-07-19",4,2010-07-19,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5313",5313,"Northern Gannet",30.38155,-86.8487,"Visibly Oiled","Dead",1,"2010-08-28",4,2010-08-28,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5315",5315,"Northern Gannet",30.15841,-85.77872,"Not Visibly Oiled","Dead",1,"2010-08-19",3,2010-08-19,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5317",5317,"Northern Gannet",29.59745,-85.00844,"Not Visibly Oiled","Dead",1,"2010-07-01",3,2010-07-01,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5319",5319,"Northern Gannet",30.21539,-88.94642,"Visibly Oiled","Dead",1,"2010-08-15",4,2010-08-15,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5320",5320,"Northern Gannet",30.33462,-87.31915,"Not Visibly Oiled","Dead",1,"2010-07-20",3,2010-07-20,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5321",5321,"Northern Gannet",30.25808,-87.62816,"Visibly Oiled","Dead",1,"2010-08-22",4,2010-08-22,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5322",5322,"Northern Gannet",30.298,-87.41,"Visibly Oiled","Dead",1,"2010-08-08",4,2010-08-08,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5323",5323,"Northern Gannet",30.36645,-89.08514,"Not Visibly Oiled","Dead",1,"2010-09-01",3,2010-09-01,36,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5324",5324,"Northern Gannet",30.19002,-85.83639,"Not Visibly Oiled","Dead",1,"2010-09-03",3,2010-09-03,36,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5325",5325,"Northern Gannet",29.60972,-84.96461,"Not Visibly Oiled","Dead",1,"2010-08-04",3,2010-08-04,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5328",5328,"Northern Gannet",30.28615,-88.12024,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5329",5329,"Northern Gannet",30.2504,-88.19293,"Visibly Oiled","Dead",1,"2010-08-05",4,2010-08-05,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5330",5330,"Northern Gannet",30.24637,-87.5892,"Not Visibly Oiled","Dead",1,"2010-08-18",3,2010-08-18,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5331",5331,"Northern Gannet",29.79258,-85.40716,"Visibly Oiled","Dead",1,"2010-08-06",4,2010-08-06,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5332",5332,"Northern Gannet",30.32061,-87.21928,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5333",5333,"Northern Gannet",30.23641,-88.26081,"Visibly Oiled","Dead",1,"2010-09-01",4,2010-09-01,36,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5334",5334,"Northern Gannet",29.92084,-89.26095,"Visibly Oiled","Dead",1,"2010-07-23",4,2010-07-23,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5336",5336,"Northern Gannet",30.38058,-86.41161,"Not Visibly Oiled","Dead",1,"2010-08-23",3,2010-08-23,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5337",5337,"Northern Gannet",30.12903,-88.30207,"Visibly Oiled","Dead",1,"2010-08-11",4,2010-08-11,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5338",5338,"Northern Gannet",30.2183,-88.93747,"Unknown","Dead",1,"2010-08-11",5,2010-08-11,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5340",5340,"Northern Gannet",29.66057,-85.17811,"Unknown","Dead",1,"2010-06-02",5,2010-06-02,23,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5341",5341,"Northern Gannet",30.22915,-87.88181,"Visibly Oiled","Dead",1,"2010-06-29",4,2010-06-29,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5342",5342,"Northern Gannet",30.21537,-88.0994,"Visibly Oiled","Dead",1,"2010-08-22",4,2010-08-22,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5343",5343,"Northern Gannet",30.28902,-88.20393,"Visibly Oiled","Dead",1,"2010-07-19",4,2010-07-19,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5344",5344,"Northern Gannet",30.38787,-86.52844,"Visibly Oiled","Dead",1,"2010-08-29",4,2010-08-29,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5345",5345,"Northern Gannet",30.30991,-87.36576,"Visibly Oiled","Dead",1,"2010-06-22",4,2010-06-22,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5346",5346,"Northern Gannet",29.744,-84.71464,"Not Visibly Oiled","Dead",1,"2010-06-22",3,2010-06-22,26,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5348",5348,"Northern Gannet",29.06415,-90.2715,"Visibly Oiled","Dead",1,"2010-08-10",4,2010-08-10,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5349",5349,"Northern Gannet",29.85238,-85.33716,"Unknown","Dead",1,"2010-05-21",5,2010-05-21,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5350",5350,"Northern Gannet",30.25052,-88.20285,"Visibly Oiled","Dead",1,"2010-07-27",4,2010-07-27,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5352",5352,"Northern Gannet",28.8566,-95.42487,"Unknown","Dead",1,"2010-06-15",5,2010-06-15,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5353",5353,"Northern Gannet",30.23497,-88.11535,"Visibly Oiled","Dead",1,"2010-08-12",4,2010-08-12,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5354",5354,"Northern Gannet",30.20749,-88.96072,"Visibly Oiled","Dead",1,"2010-09-03",4,2010-09-03,36,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5355",5355,"Northern Gannet",30.318,-87.1052,"Visibly Oiled","Dead",1,"2010-06-15",4,2010-06-15,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5356",5356,"Northern Gannet",30.26928,-89.38188,"Visibly Oiled","Dead",1,"2010-06-30",4,2010-06-30,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5358",5358,"Northern Gannet",30.23038,-87.80157,"Visibly Oiled","Dead",1,"2010-08-08",4,2010-08-08,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5360",5360,"Northern Gannet",29.03316,-88.55913,"Unknown","Dead",1,"2010-06-15",5,2010-06-15,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5361",5361,"Northern Gannet",30.37433,-89.06191,"Not Visibly Oiled","Dead",1,"2010-08-29",3,2010-08-29,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5362",5362,"Northern Gannet",30.37585,-86.37019,"Visibly Oiled","Dead",1,"2010-06-18",4,2010-06-18,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5363",5363,"Northern Gannet",30.24568,-87.52113,"Visibly Oiled","Dead",1,"2010-06-12",4,2010-06-12,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5364",5364,"Northern Gannet",30.1746,-87.16474,"Visibly Oiled","Dead",1,"2010-08-04",4,2010-08-04,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5365",5365,"Northern Gannet",30.24387,-88.1125,"Visibly Oiled","Dead",1,"2010-07-19",4,2010-07-19,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5367",5367,"Northern Gannet",30.26068,-87.6174,"Visibly Oiled","Dead",1,"2010-06-13",4,2010-06-13,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5368",5368,"Northern Gannet",30.22732,-88.32342,"Visibly Oiled","Dead",1,"2010-07-28",4,2010-07-28,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5369",5369,"Northern Gannet",30.2263,-87.82507,"Visibly Oiled","Dead",1,"2010-07-18",4,2010-07-18,29,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5371",5371,"Northern Gannet",30.03554,-85.57887,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5372",5372,"Northern Gannet",30.2362,-88.28053,"Visibly Oiled","Dead",1,"2010-07-28",4,2010-07-28,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5373",5373,"Northern Gannet",29.74631,-93.68127,"Visibly Oiled","Dead",1,"2010-08-11",4,2010-08-11,33,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5374",5374,"Northern Gannet",30.20823,-88.97802,"Visibly Oiled","Dead",1,"2010-07-03",4,2010-07-03,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5377",5377,"Northern Gannet",30.34412,-88.56337,"Visibly Oiled","Dead",1,"2010-07-30",4,2010-07-30,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5378",5378,"Northern Gannet",29.7732,-93.29546,"Not Visibly Oiled","Dead",1,"2010-07-21",3,2010-07-21,30,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5382",5382,"Northern Gannet",30.41687,-89.56418,"Not Visibly Oiled","Dead",1,"2010-07-27",3,2010-07-27,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5383",5383,"Northern Gannet",30.24717,-88.15438,"Visibly Oiled","Dead",1,"2010-08-03",4,2010-08-03,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5384",5384,"Northern Gannet",29.5146,-89.12692,"Unknown","Dead",1,"2010-05-05",5,2010-05-05,19,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5385",5385,"Northern Gannet",30.20828,-88.97732,"Not Visibly Oiled","Dead",1,"2010-08-20",3,2010-08-20,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5386",5386,"Northern Gannet",30.20453,-88.47137,"Visibly Oiled","Dead",1,"2010-08-20",4,2010-08-20,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5387",5387,"Northern Gannet",30.25022,-88.17348,"Visibly Oiled","Dead",1,"2010-06-30",4,2010-06-30,27,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5389",5389,"Northern Gannet",30.25787,-88.11508,"Visibly Oiled","Dead",1,"2010-08-06",4,2010-08-06,32,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5390",5390,"Northern Gannet",30.17642,-87.5909,"Visibly Oiled","Dead",1,"2010-06-12",4,2010-06-12,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5391",5391,"Northern Gannet",30.23752,-87.75633,"Visibly Oiled","Dead",1,"2010-06-12",4,2010-06-12,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5392",5392,"Northern Gannet",30.3173,-87.25422,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5393",5393,"Northern Gannet",29.95886,-85.45719,"Visibly Oiled","Dead",1,"2010-07-10",4,2010-07-10,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5394",5394,"Northern Gannet",29.76591,-93.15685,"Visibly Oiled","Dead",1,"2010-07-28",4,2010-07-28,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5397",5397,"Northern Gannet",30.22893,-87.87981,"Visibly Oiled","Dead",1,"2010-08-21",4,2010-08-21,34,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5398",5398,"Northern Gannet",28.7992,-95.55766,"Not Visibly Oiled","Dead",1,"2010-06-12",3,2010-06-12,24,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5399",5399,"Northern Gannet",30.23212,-88.61768,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5401",5401,"Northern Gannet",30.32153,-87.21185,"Not Visibly Oiled","Dead",1,"2010-05-20",3,2010-05-20,21,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5402",5402,"Northern Gannet",29.93953,-87.49574,"Visibly Oiled","Dead",1,"2010-06-19",4,2010-06-19,25,0,"Boobies, Gannets","Sulidae","05-05-2010 to 06-20-2010"
"5404",5404,"Northern Gannet",30.26904,-89.38248,"Visibly Oiled","Dead",1,"2010-08-29",4,2010-08-29,35,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5405",5405,"Northern Gannet",30.36401,-88.25865,"Visibly Oiled","Dead",1,"2010-09-09",4,2010-09-09,37,0,"Boobies, Gannets","Sulidae","08-02-2010 to 09-19-2010"
"5407",5407,"Northern Gannet",30.19096,-88.73151,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5408",5408,"Northern Gannet",30.24929,-89.06665,"Visibly Oiled","Dead",1,"2010-07-10",4,2010-07-10,28,0,"Boobies, Gannets","Sulidae","06-21-2010 to 08-01-2010"
"5611",5611,"Purple Gallinule",30.23339,-87.98857,"Not Visibly Oiled","Dead",1,"2010-09-19",3,2010-09-19,38,0,"Rails, Gallinules, Coots","Rallidae","08-02-2010 to 09-19-2010"
"5622",5622,"Reddish Egret",30.34689,-89.14152,"Not Visibly Oiled","Dead",1,"2010-09-04",3,2010-09-04,36,0,"Herons, Bitterns, Eggrets","Ardeidae","08-02-2010 to 09-19-2010"
"5625",5625,"Ring-billed Gull",29.22855,-89.99824,"Not Visibly Oiled","Dead",1,"2010-09-27",3,2010-09-27,40,0,"Gulls, Terns, Skimmers, Skuas","Laridae","09-20-2010 to 10-18-210"
"5651",5651,"Royal Tern",29.05474,-90.80717,"Visibly Oiled","Dead",1,"2010-07-14",4,2010-07-14,29,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5652",5652,"Royal Tern",29.16332,-90.095,"Visibly Oiled","Dead",1,"2010-07-20",4,2010-07-20,30,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5653",5653,"Royal Tern",29.30073,-89.95827,"Visibly Oiled","Dead",1,"2010-07-29",4,2010-07-29,31,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5654",5654,"Royal Tern",29.40167,-89.29715,"Not Visibly Oiled","Dead",1,"2010-07-15",3,2010-07-15,29,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5656",5656,"Royal Tern",29.10663,-90.1824,"Not Visibly Oiled","Dead",1,"2010-07-20",3,2010-07-20,30,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5658",5658,"Royal Tern",29.11353,-90.02953,"Visibly Oiled","Dead",1,"2010-07-27",4,2010-07-27,31,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5659",5659,"Royal Tern",30.22858,-87.86971,"Not Visibly Oiled","Dead",1,"2010-07-19",3,2010-07-19,30,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5660",5660,"Royal Tern",29.7579,-89.62024,"Unknown","Dead",1,"2010-07-29",5,2010-07-29,31,0,"Gulls, Terns, Skimmers, Skuas","Laridae","06-21-2010 to 08-01-2010"
"5661",5661,"Royal Tern",30.23166,-88.01859,"Not Visibly Oiled","Dead",1,"2010-08-15",3,2010-08-15,33,0,"Gulls, Terns, Skimmers, Skuas","Laridae","08-02-2010 to 09-19-2010"
